"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"137","RT @bindeshwarpatha: The way has been paved for the construction of #RamMandir with the historic SC verdict on #AyodhyaJudgment , &amp; I would…",FALSE,0,NA,2019-11-25 16:41:16,FALSE,NA,"1199005141426245632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelpAgeIndiaf",6,TRUE,FALSE,NA,NA
"138","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 16:41:10,FALSE,NA,"1199005114142380033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahSparsh2",55,TRUE,FALSE,NA,NA
"139","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:40:28,FALSE,NA,"1199004939252461569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zibrailmohamma3",200,TRUE,FALSE,NA,NA
"140","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:40:13,FALSE,NA,"1199004874161020928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","student63519351",200,TRUE,FALSE,NA,NA
"141","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 16:40:04,FALSE,NA,"1199004837544742912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavikaGhoghari",55,TRUE,FALSE,NA,NA
"142","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:39:26,FALSE,NA,"1199004679281106944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZimplyRajan",200,TRUE,FALSE,NA,NA
"143","@shankar2483 @v2l2b2 @LillyMaryPinto Also no mentioned of his name in Ayodhya verdict pages. Otherwise nanga naanch… https://t.co/xRTCVUCOlQ",FALSE,1,"shankar2483",2019-11-25 16:38:37,TRUE,"1199002558456401920","1199004475119296513","868425698624454656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alap030193",1,FALSE,FALSE,NA,NA
"144","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:37:04,FALSE,NA,"1199004084763643904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Juzarbharmal11",200,TRUE,FALSE,NA,NA
"145","Ayodhya Verdict: Full Text https://t.co/SagPvKZzla we 11112ayodhya-verdict-fultryel-text-supreme- court-6111349/ vi… https://t.co/MlR00DlPYk",FALSE,0,NA,2019-11-25 16:36:03,TRUE,NA,"1199003825924902912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RumiTangri",0,FALSE,FALSE,NA,NA
"146","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 16:35:29,FALSE,NA,"1199003686724202496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adi97596277",5298,TRUE,FALSE,NA,NA
"147","@arifaajakia Things happening in China to Uighur is legal and it is not offensive for Muslim but ayodhya verdict an… https://t.co/Iab1s12ZlU",FALSE,0,"arifaajakia",2019-11-25 16:34:49,TRUE,"1199001220553281536","1199003514988482560","6528432","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahulrai2839",0,FALSE,FALSE,NA,NA
"148","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/2zXK2eHGUS

via NaMo A… https://t.co/1RrTnoJhxB",FALSE,0,NA,2019-11-25 16:33:38,TRUE,NA,"1199003217838788608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukeshs64602470",0,FALSE,FALSE,NA,NA
"149","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/G9bVAZI1FP

via NaMo App https://t.co/zuk4mkwHx8",FALSE,0,NA,2019-11-25 16:32:16,FALSE,NA,"1199002875147370496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukeshs64602470",0,FALSE,FALSE,NA,NA
"150","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:32:15,FALSE,NA,"1199002872421081088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gahlotshagufta",200,TRUE,FALSE,NA,NA
"151","RT @PrakashJavdekar: Todays #MannKiBaat by PM @narendramodi was very inspiring. He spoke about #NCCDay, #ParikshaParCharcha, spirit of unit…",FALSE,0,NA,2019-11-25 16:31:23,FALSE,NA,"1199002650856972293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdIsrailKha10",64,TRUE,FALSE,NA,NA
"152","#DHSpeakOut |

Read: https://t.co/oPrbd2pOcy https://t.co/vNJSJnO5jT",FALSE,3,NA,2019-11-25 16:30:37,FALSE,NA,"1199002457956855811",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DeccanHerald",0,FALSE,FALSE,NA,NA
"153","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/2KZAcZHcse
via NaMo App",FALSE,0,NA,2019-11-25 16:30:28,FALSE,NA,"1199002420451217408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukeshs64602470",0,FALSE,FALSE,NA,NA
"154","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 16:30:02,FALSE,NA,"1199002313630703616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitin01252081",26,TRUE,FALSE,NA,NA
"155","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
 https://t.co/U1W7pjjnEV

via NaMo… https://t.co/n7yorvQUVN",FALSE,0,NA,2019-11-25 16:29:36,TRUE,NA,"1199002204180365317",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abhansali2004",0,FALSE,FALSE,NA,NA
"156","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:28:24,FALSE,NA,"1199001903121620993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MP_Meerut",36,TRUE,FALSE,NA,NA
"157","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:28:10,FALSE,NA,"1199001844208373765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nayakdanny",36,TRUE,FALSE,NA,NA
"158","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:27:20,FALSE,NA,"1199001634283626496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UmairKhanLive",200,TRUE,FALSE,NA,NA
"159","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 16:26:47,FALSE,NA,"1199001493875109889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahid10amui",653,TRUE,FALSE,NA,NA
"160","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:26:09,FALSE,NA,"1199001336546648065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ompraka23614607",36,TRUE,FALSE,NA,NA
"161","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:25:28,FALSE,NA,"1199001164597071874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanveerjk1",200,TRUE,FALSE,NA,NA
"162","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 16:24:18,FALSE,NA,"1199000870618185729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshimaSingh9",653,TRUE,FALSE,NA,NA
"163","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:23:48,FALSE,NA,"1199000745540030464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naushadansari32",200,TRUE,FALSE,NA,NA
"164","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:23:41,FALSE,NA,"1199000716372692992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drirfanfaraz",200,TRUE,FALSE,NA,NA
"165","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 16:20:43,FALSE,NA,"1198999968490504192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kunal_Verma_pb",5298,TRUE,FALSE,NA,NA
"166","RT @Rameshkedia2: Bhakt- These two events are not related to each other.

We-then how modi related to ayodhya verdict

Bhakt- hahahaha 
#BJ…",FALSE,0,NA,2019-11-25 16:20:21,FALSE,NA,"1198999876576501760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sauravsingh_3",21,TRUE,FALSE,NA,NA
"167","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 16:20:21,FALSE,NA,"1198999876433920000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hijawed",653,TRUE,FALSE,NA,NA
"168","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/YMck5BoWU5 https://t.co/kAJsTOLqRI",FALSE,0,NA,2019-11-25 16:19:30,FALSE,NA,"1198999661488439296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subhadip_m",0,FALSE,FALSE,NA,NA
"169","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/WZmkNuufpe via NaMo App https://t.co/LawESl8fYJ",FALSE,0,NA,2019-11-25 16:18:32,FALSE,NA,"1198999420626300928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaushal35804389",0,FALSE,FALSE,NA,NA
"170","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:18:23,FALSE,NA,"1198999382630137856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israr1010",200,TRUE,FALSE,NA,NA
"171","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/RFkVyJM2aK https://t.co/0dAzQzGWux",FALSE,0,NA,2019-11-25 16:18:21,FALSE,NA,"1198999373431992320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subhadip_m",0,FALSE,FALSE,NA,NA
"172","RT @sdtiwari: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hamid…",FALSE,0,NA,2019-11-25 16:17:55,FALSE,NA,"1198999265835704328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abhishe22579043",28,TRUE,FALSE,NA,NA
"173","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:17:34,FALSE,NA,"1198999177675628545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BelieveMe_yes",200,TRUE,FALSE,NA,NA
"174","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:17:05,FALSE,NA,"1198999054329339904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheikh_soheil7",200,TRUE,FALSE,NA,NA
"175","RT @TheYadavPrince: PM Shri @narendramodi Ji : Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/UsZrmpmscV",FALSE,0,NA,2019-11-25 16:16:50,FALSE,NA,"1198998990701912064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJP4Maninagar_",11,TRUE,FALSE,NA,NA
"176","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:16:32,FALSE,NA,"1198998914935873548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akhileshconsul",36,TRUE,FALSE,NA,NA
"177","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/FLZRP4M1LR via NaMo App https://t.co/ajXw8wqdtZ",FALSE,0,NA,2019-11-25 16:16:25,FALSE,NA,"1198998887421186048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaushal35804389",0,FALSE,FALSE,NA,NA
"178","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:15:23,FALSE,NA,"1198998625138827264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhanSaheb_1",200,TRUE,FALSE,NA,NA
"179","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 16:14:37,FALSE,NA,"1198998433756958725",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ramstelugu",2745,TRUE,FALSE,NA,NA
"180","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:14:16,FALSE,NA,"1198998343529058305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AatmaCrazy",200,TRUE,FALSE,NA,NA
"181","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 16:14:10,FALSE,NA,"1198998318430343170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meprvn",653,TRUE,FALSE,NA,NA
"182","RT @RomeshNadir: ""Congress not only delayed, but never desired the resolution of Ram Jananambhumi Dispute lying in the Courts for decades i…",FALSE,0,NA,2019-11-25 16:13:49,FALSE,NA,"1198998233772515331",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raghu_Kumar_TC",5,TRUE,FALSE,NA,NA
"183","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:13:31,FALSE,NA,"1198998158098993152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zeedai",200,TRUE,FALSE,NA,NA
"184","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 16:13:27,FALSE,NA,"1198998141221007360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJP4Maninagar_",55,TRUE,FALSE,NA,NA
"185","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:12:59,FALSE,NA,"1198998020697706501",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joerave",200,TRUE,FALSE,NA,NA
"186","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:12:46,FALSE,NA,"1198997966578683905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Invincible_185",200,TRUE,FALSE,NA,NA
"187","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:11:38,FALSE,NA,"1198997680841723906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elopezgross",200,TRUE,FALSE,NA,NA
"188","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:10:15,FALSE,NA,"1198997334652280834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","churemolvi",200,TRUE,FALSE,NA,NA
"189","RT @TheYadavPrince: PM Shri @narendramodi Ji : Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/UsZrmpmscV",FALSE,0,NA,2019-11-25 16:09:56,FALSE,NA,"1198997256898170880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikevaldesai",11,TRUE,FALSE,NA,NA
"190","Last Resort: How Muslim Groups Decided to Appeal Ayodhya Verdict, story by @iyersaishwarya 

Read full sotry:… https://t.co/r5mjiHZwpe",FALSE,3,NA,2019-11-25 16:08:49,TRUE,NA,"1198996971723337733",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MIAlam1981",0,FALSE,FALSE,NA,NA
"191","Is this New India under the leadership of Modiji and Shah Amit and kind courtesy Retd  CJI Ranjan gogoi.. After Ayo… https://t.co/hhyDRtxkcx",FALSE,1,NA,2019-11-25 16:08:23,TRUE,NA,"1198996863174639616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaxFakts",0,FALSE,FALSE,NA,NA
"192","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:08:21,FALSE,NA,"1198996855696187392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","15abhilash",36,TRUE,FALSE,NA,NA
"193","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:08:13,FALSE,NA,"1198996824742408192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rehan_Saheb",200,TRUE,FALSE,NA,NA
"194","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:08:08,FALSE,NA,"1198996800721391618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bhatti_shahzad",200,TRUE,FALSE,NA,NA
"195","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 16:07:41,FALSE,NA,"1198996689878581250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avnivyas19Avni",5298,TRUE,FALSE,NA,NA
"196","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:07:04,FALSE,NA,"1198996533594574848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikevaldesai",36,TRUE,FALSE,NA,NA
"197","Jai namo forever
PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/CaCKJ3w6NV

vi… https://t.co/Sue7Npz8tm",FALSE,0,NA,2019-11-25 16:06:33,TRUE,NA,"1198996401994076161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandkarthick27",0,FALSE,FALSE,NA,NA
"198","RT @sdtiwari: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hamid…",FALSE,0,NA,2019-11-25 16:05:55,FALSE,NA,"1198996244401709058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sdtiwari",28,TRUE,FALSE,NA,NA
"199","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/zppEtSfBM9
via NaMo App",FALSE,0,NA,2019-11-25 16:05:19,FALSE,NA,"1198996093029113857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JituDek31855307",0,FALSE,FALSE,NA,NA
"200","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 16:04:43,FALSE,NA,"1198995942566846464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alamdar1961",200,TRUE,FALSE,NA,NA
"201","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 16:02:48,FALSE,NA,"1198995459416756225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TejaJanasenaa",2745,TRUE,FALSE,NA,NA
"202","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:02:16,FALSE,NA,"1198995323575603201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaur_ravindra",36,TRUE,FALSE,NA,NA
"203","@VC_NALSAR Shukriya sir for giving such a minute observation and clarity of jurisprudential approach in legal complexity of ayodhya verdict.",FALSE,0,"VC_NALSAR",2019-11-25 16:01:50,FALSE,"1194249049588633600","1198995217631678464","2331578142","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RuhiRasid",0,FALSE,FALSE,NA,NA
"204","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 16:00:44,FALSE,NA,"1198994939226537984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NayayoungIndia",26,TRUE,FALSE,NA,NA
"205","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 16:00:42,FALSE,NA,"1198994932024958976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrcuteAnish",36,TRUE,FALSE,NA,NA
"206","RT @OpIndia_com: Ever since the verdict was delivered, there has been continuous efforts to keep the Ayodhya verdict in the news.
https://t…",FALSE,0,NA,2019-11-25 16:00:17,FALSE,NA,"1198994828027035651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhagirathi29",26,TRUE,FALSE,NA,NA
"207","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:59:22,FALSE,NA,"1198994595893387265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meh_bill",200,TRUE,FALSE,NA,NA
"208","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 15:58:11,FALSE,NA,"1198994297544044544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whymeumesh",653,TRUE,FALSE,NA,NA
"209","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 15:58:08,FALSE,NA,"1198994283774169088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hemanth16485045",5298,TRUE,FALSE,NA,NA
"210","RT @ashoswai: The price for India to pay for the Ayodhya Verdict will be huge - In 1992, hooligans had broken a structure, in 2019, Supreme…",FALSE,0,NA,2019-11-25 15:57:17,FALSE,NA,"1198994073320771584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lhamo_Y",314,TRUE,FALSE,NA,NA
"211","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:56:55,FALSE,NA,"1198993979980664832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaustuv",200,TRUE,FALSE,NA,NA
"212","RT @narendramodi_in: #MannKiBaat: PM @narendramodi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/NqafzdPnI9 

via…",FALSE,0,NA,2019-11-25 15:56:34,FALSE,NA,"1198993891644436480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrSaravananKD1",36,TRUE,FALSE,NA,NA
"213","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 15:56:21,FALSE,NA,"1198993838087573505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImTaherSyed",200,TRUE,FALSE,NA,NA
